Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1557796519513, 414668, 589, 414, 570
1557796519525, 414682, 590, 416, 568
1557796519539, 414695, 588, 418, 566
1557796519552, 414708, 587, 417, 566
1557796519565, 414722, 587, 416, 564
1557796519579, 414734, 587, 417, 562
1557796519591, 414747, 587, 421, 559
1557796519606, 414760, 586, 426, 556
1557796519618, 414774, 587, 430, 553
1557796519631, 414786, 588, 434, 550
1557796519645, 414799, 590, 434, 549
1557796519658, 414813, 590, 434, 550
1557796519670, 414826, 590, 432, 552
1557796519683, 414838, 591, 431, 555
1557796519696, 414852, 589, 432, 557
1557796519709, 414865, 591, 432, 558
1557796519723, 414878, 594, 431, 556
1557796519735, 414891, 597, 430, 555
1557796519749, 414904, 600, 432, 554
1557796519763, 414917, 602, 436, 552
1557796519775, 414930, 603, 441, 550
1557796519788, 414944, 606, 443, 548
1557796519801, 414956, 606, 444, 549
1557796519815, 414969, 607, 446, 550
1557796519827, 414983, 610, 445, 549
1557796519840, 414996, 612, 446, 548
1557796519854, 415008, 611, 447, 547
1557796519867, 415022, 608, 451, 546
1557796519879, 415035, 608, 458, 543
1557796519894, 415048, 609, 465, 540
1557796519906, 415060, 609, 469, 538
1557796519919, 415074, 610, 472, 536
1557796519931, 415087, 609, 476, 535
1557796519946, 415100, 610, 479, 534
1557796519958, 415113, 610, 480, 533
1557796519971, 415126, 609, 481, 534
1557796519983, 415139, 609, 484, 533
1557796519997, 415153, 608, 487, 533
1557796520009, 415166, 609, 489, 533
1557796520024, 415178, 610, 489, 535
1557796520036, 415192, 612, 488, 535
1557796520050, 415205, 612, 486, 536
1557796520062, 415218, 612, 485, 538
1557796520075, 415230, 612, 484, 538
1557796520088, 415244, 614, 486, 538
1557796520102, 415257, 616, 486, 537
1557796520114, 415270, 617, 488, 538
1557796520128, 415283, 618, 490, 537
1557796520140, 415296, 619, 491, 538
1557796520154, 415309, 620, 491, 538
1557796520166, 415323, 619, 492, 539
1557796520179, 415335, 618, 492, 540
1557796520193, 415348, 618, 493, 539
1557796520206, 415362, 618, 495, 538
1557796520220, 415375, 618, 496, 537
1557796520233, 415387, 619, 498, 535
1557796520245, 415400, 619, 500, 535
1557796520258, 415414, 619, 502, 534
1557796520272, 415427, 618, 502, 535
1557796520284, 415440, 618, 501, 535
1557796520298, 415453, 619, 499, 533
1557796520312, 415466, 621, 500, 532
1557796520324, 415479, 622, 501, 532
1557796520337, 415493, 620, 501, 531
1557796520349, 415505, 620, 505, 531
1557796520362, 415518, 620, 506, 529
1557796520376, 415532, 621, 508, 527
1557796520390, 415545, 621, 507, 526
1557796520402, 415557, 622, 507, 525
1557796520415, 415570, 621, 507, 525
1557796520428, 415584, 621, 507, 525
1557796520441, 415597, 623, 508, 523
1557796520454, 415609, 624, 509, 520
1557796520468, 415623, 624, 511, 519
1557796520481, 415636, 623, 512, 518
1557796520494, 415649, 623, 514, 517
1557796520507, 415663, 624, 514, 517
1557796520520, 415675, 624, 513, 516
1557796520533, 415688, 624, 513, 516
1557796520545, 415702, 624, 514, 517
1557796520559, 415715, 623, 513, 517
1557796520572, 415727, 624, 515, 513
1557796520585, 415740, 629, 516, 505
1557796520599, 415754, 629, 516, 504
1557796520610, 415767, 629, 516, 507
1557796520624, 415779, 629, 515, 512
1557796520638, 415793, 626, 510, 518
1557796520650, 415806, 623, 509, 523
1557796520663, 415819, 624, 510, 523
1557796520676, 415832, 627, 509, 518
1557796520690, 415845, 629, 506, 514
1557796520703, 415858, 628, 509, 513
1557796520717, 415872, 626, 515, 514
1557796520728, 415885, 626, 519, 517
1557796520742, 415897, 626, 517, 518
1557796520755, 415910, 628, 515, 518
1557796520768, 415924, 629, 512, 519
1557796520781, 415937, 630, 511, 519
1557796520794, 415949, 627, 512, 521
1557796520807, 415963, 628, 514, 521
1557796520822, 415976, 625, 514, 519
1557796520833, 415989, 625, 514, 517
1557796520846, 416002, 628, 515, 515
1557796520860, 416015, 628, 514, 513
1557796520874, 416028, 627, 514, 514
1557796520885, 416041, 627, 514, 514
1557796520899, 416054, 626, 513, 516
1557796520912, 416067, 626, 512, 517
1557796520925, 416080, 626, 511, 517
1557796520938, 416094, 627, 511, 516
1557796520951, 416107, 626, 512, 515
1557796520965, 416119, 627, 514, 515
1557796520977, 416133, 629, 516, 513
1557796520990, 416146, 631, 516, 514
1557796521003, 416159, 631, 515, 514
1557796521017, 416172, 630, 514, 514
1557796521030, 416185, 628, 512, 512
1557796521042, 416198, 627, 513, 511
1557796521056, 416211, 626, 514, 509
1557796521068, 416224, 627, 514, 508
1557796521082, 416237, 631, 513, 506
1557796521094, 416250, 636, 513, 508
1557796521108, 416264, 637, 513, 512
1557796521121, 416276, 634, 512, 513
1557796521134, 416289, 630, 511, 515
1557796521147, 416303, 626, 509, 513
1557796521161, 416316, 624, 511, 510
1557796521174, 416329, 623, 516, 510
1557796521186, 416342, 624, 520, 510
1557796521200, 416355, 622, 519, 509
1557796521213, 416368, 622, 515, 507
1557796521227, 416381, 624, 514, 505
1557796521239, 416394, 623, 515, 507
1557796521251, 416407, 622, 516, 510
1557796521265, 416420, 623, 519, 510
1557796521277, 416434, 624, 519, 507
1557796521291, 416446, 624, 521, 506
1557796521305, 416459, 621, 520, 509
1557796521317, 416473, 619, 518, 510
1557796521330, 416486, 618, 516, 510
1557796521342, 416498, 620, 516, 509
1557796521357, 416512, 621, 518, 508
1557796521369, 416525, 622, 520, 507
1557796521383, 416538, 621, 522, 508
1557796521395, 416551, 619, 522, 508
1557796521410, 416564, 620, 519, 508
1557796521421, 416577, 622, 516, 506
1557796521434, 416590, 621, 517, 505
1557796521448, 416604, 622, 518, 504
1557796521462, 416616, 619, 519, 505
1557796521474, 416629, 618, 519, 506
1557796521487, 416643, 615, 517, 505
1557796521500, 416656, 615, 515, 503
1557796521513, 416668, 618, 514, 501
1557796521526, 416681, 618, 513, 504
1557796521539, 416695, 617, 515, 508
1557796521552, 416708, 622, 517, 504
1557796521566, 416720, 625, 517, 504
1557796521578, 416734, 625, 516, 506
1557796521591, 416747, 624, 515, 507
1557796521606, 416760, 622, 512, 507
1557796521618, 416773, 621, 512, 510
1557796521630, 416786, 621, 512, 510
1557796521644, 416799, 621, 512, 510
1557796521657, 416813, 621, 512, 511
1557796521671, 416826, 620, 513, 512
1557796521683, 416838, 621, 512, 511
1557796521697, 416851, 622, 511, 510
1557796521709, 416865, 624, 510, 510
1557796521722, 416878, 625, 509, 510
1557796521735, 416890, 625, 509, 511
1557796521748, 416904, 626, 507, 512
1557796521761, 416917, 626, 507, 513
1557796521774, 416930, 626, 505, 514
1557796521788, 416943, 625, 502, 515
1557796521801, 416956, 625, 500, 515
1557796521813, 416969, 627, 500, 516
1557796521827, 416983, 629, 500, 516
1557796521841, 416995, 630, 498, 516
1557796521853, 417008, 630, 499, 518
1557796521865, 417021, 628, 498, 519
1557796521879, 417035, 627, 497, 519
1557796521892, 417047, 626, 495, 518
1557796521906, 417060, 625, 494, 517
1557796521918, 417074, 626, 493, 516
1557796521931, 417087, 626, 494, 517
1557796521944, 417100, 627, 494, 518
1557796521957, 417113, 627, 494, 519
1557796521971, 417126, 626, 494, 520
1557796521985, 417139, 624, 493, 520
1557796521997, 417153, 624, 494, 520
1557796522010, 417165, 623, 493, 520
1557796522022, 417178, 623, 491, 521
1557796522036, 417191, 623, 488, 524
1557796522049, 417205, 623, 484, 525
1557796522062, 417217, 624, 481, 527
1557796522075, 417230, 624, 479, 527
1557796522088, 417244, 623, 481, 526
1557796522101, 417257, 623, 483, 525
1557796522114, 417269, 624, 486, 523
1557796522127, 417283, 625, 487, 521
1557796522141, 417296, 624, 484, 523
1557796522153, 417309, 623, 480, 524
1557796522167, 417323, 619, 477, 525
1557796522179, 417335, 617, 478, 523
1557796522192, 417348, 618, 481, 520
1557796522206, 417361, 618, 485, 517
1557796522218, 417375, 619, 486, 515
1557796522232, 417387, 620, 490, 513
1557796522245, 417400, 621, 487, 514
1557796522258, 417414, 621, 484, 515
1557796522271, 417427, 620, 477, 522
1557796522283, 417439, 615, 466, 531
1557796522297, 417453, 608, 459, 537
1557796522310, 417466, 607, 459, 541
1557796522323, 417479, 609, 458, 541
1557796522338, 417491, 608, 461, 543
1557796522350, 417505, 608, 460, 545
1557796522362, 417518, 607, 455, 548
1557796522375, 417531, 607, 447, 551
1557796522389, 417544, 604, 441, 556
1557796522401, 417557, 600, 436, 561
1557796522415, 417570, 600, 434, 565
1557796522428, 417584, 599, 434, 566
1557796522441, 417597, 601, 438, 565
1557796522455, 417609, 602, 442, 565
1557796522466, 417623, 601, 441, 564
1557796522480, 417636, 601, 439, 563
1557796522493, 417649, 602, 433, 563
1557796522506, 417661, 599, 427, 562
1557796522519, 417675, 599, 428, 561
1557796522533, 417688, 598, 432, 558
1557796522546, 417701, 599, 437, 556
1557796522559, 417714, 598, 440, 555
1557796522572, 417727, 596, 442, 555
1557796522585, 417740, 594, 443, 556
1557796522599, 417754, 592, 442, 556
1557796522610, 417766, 583, 432, 559
1557796522624, 417779, 581, 425, 564
1557796522638, 417793, 577, 422, 565
1557796522650, 417806, 579, 427, 566
1557796522664, 417819, 581, 429, 565
1557796522676, 417831, 584, 429, 563
1557796522689, 417845, 585, 429, 562
1557796522702, 417858, 584, 431, 562
1557796522716, 417871, 582, 433, 563
1557796522729, 417884, 578, 428, 564
1557796522742, 417897, 575, 417, 567
1557796522755, 417910, 572, 410, 569
1557796522767, 417924, 571, 410, 570
1557796522780, 417936, 576, 410, 571
1557796522794, 417949, 581, 403, 569
1557796522806, 417963, 586, 397, 571
1557796522820, 417976, 578, 397, 571
1557796522833, 417988, 568, 411, 573
1557796522847, 418001, 562, 426, 573
1557796522859, 418015, 563, 431, 567
1557796522873, 418028, 565, 430, 561
1557796522885, 418041, 565, 429, 559
1557796522898, 418054, 565, 425, 560
1557796522912, 418067, 566, 418, 562
1557796522925, 418080, 570, 407, 563
1557796522938, 418094, 566, 405, 561
1557796522951, 418106, 565, 410, 560
1557796522964, 418119, 566, 414, 558
1557796522976, 418132, 567, 416, 555
1557796522989, 418146, 569, 416, 554
1557796523003, 418158, 569, 414, 552
1557796523016, 418171, 569, 416, 552
1557796523029, 418185, 570, 415, 552
1557796523042, 418198, 570, 417, 553
1557796523055, 418210, 571, 419, 555
1557796523068, 418224, 569, 420, 557
1557796523081, 418237, 568, 421, 558
1557796523095, 418250, 568, 420, 560
1557796523107, 418263, 567, 420, 560
1557796523121, 418276, 568, 420, 560
1557796523133, 418289, 568, 419, 559
1557796523148, 418302, 568, 420, 558
1557796523160, 418316, 570, 420, 557
1557796523173, 418328, 570, 419, 555
1557796523186, 418341, 570, 420, 555
1557796523199, 418355, 572, 419, 555
1557796523212, 418368, 572, 418, 553
1557796523225, 418380, 574, 419, 553
1557796523239, 418394, 575, 420, 552
1557796523251, 418407, 575, 422, 551
1557796523265, 418420, 576, 422, 552
1557796523277, 418433, 576, 421, 552
1557796523291, 418446, 576, 421, 552
1557796523304, 418459, 577, 421, 552
1557796523316, 418472, 576, 422, 552
1557796523330, 418485, 577, 423, 552
1557796523343, 418498, 577, 422, 551
1557796523356, 418511, 577, 422, 552
1557796523369, 418525, 577, 422, 552
1557796523382, 418537, 576, 422, 552
1557796523395, 418550, 576, 422, 552
1557796523408, 418564, 575, 422, 553
1557796523421, 418577, 574, 421, 553
1557796523436, 418590, 574, 421, 554
1557796523447, 418603, 574, 420, 554
1557796523461, 418616, 573, 421, 554
1557796523474, 418629, 574, 421, 554
1557796523486, 418642, 573, 421, 554
1557796523499, 418655, 574, 421, 554
1557796523513, 418668, 575, 420, 553
1557796523525, 418681, 575, 421, 552
1557796523539, 418695, 576, 421, 551
1557796523551, 418707, 576, 420, 550
1557796523565, 418720, 578, 421, 549
1557796523578, 418734, 579, 420, 548
1557796523591, 418747, 579, 421, 547
1557796523604, 418759, 580, 422, 547
1557796523617, 418772, 579, 422, 547
1557796523632, 418786, 579, 422, 549
1557796523644, 418799, 578, 422, 550
1557796523657, 418812, 576, 422, 552
1557796523669, 418825, 575, 422, 553
1557796523683, 418838, 575, 421, 553
1557796523696, 418851, 575, 422, 553
1557796523708, 418865, 576, 422, 552
1557796523721, 418877, 576, 421, 551
1557796523735, 418890, 577, 421, 550
1557796523748, 418904, 578, 421, 549
1557796523762, 418917, 577, 421, 549
1557796523775, 418929, 578, 421, 549
1557796523788, 418942, 577, 420, 549
1557796523800, 418956, 576, 420, 550
1557796523813, 418969, 576, 421, 551
1557796523827, 418981, 576, 421, 551
1557796523839, 418995, 576, 421, 551
1557796523852, 419008, 576, 421, 551
1557796523866, 419021, 576, 421, 551
1557796523878, 419035, 577, 421, 551
1557796523892, 419047, 576, 421, 550
1557796523905, 419060, 576, 422, 551
1557796523918, 419074, 577, 421, 551
1557796523931, 419087, 576, 421, 550
1557796523944, 419099, 577, 422, 550
1557796523957, 419112, 576, 421, 551
1557796523970, 419126, 575, 420, 551
1557796523983, 419139, 576, 420, 551
1557796523997, 419151, 575, 420, 551
1557796524011, 419165, 576, 420, 551
1557796524023, 419178, 577, 420, 550
1557796524035, 419191, 577, 420, 550
1557796524049, 419204, 578, 422, 550
1557796524062, 419217, 578, 422, 549
1557796524075, 419230, 578, 423, 550
1557796524088, 419244, 579, 423, 550
1557796524101, 419257, 577, 422, 550
1557796524114, 419269, 577, 422, 551
1557796524127, 419282, 576, 421, 550
1557796524140, 419296, 575, 420, 550
1557796524154, 419309, 575, 420, 550
1557796524166, 419321, 575, 420, 550
1557796524180, 419335, 575, 420, 550
1557796524192, 419348, 576, 420, 550
1557796524205, 419361, 575, 420, 550
1557796524219, 419374, 576, 421, 551
1557796524232, 419387, 576, 421, 551
1557796524244, 419400, 576, 422, 551
1557796524257, 419414, 577, 422, 552
1557796524271, 419426, 576, 422, 551
1557796524284, 419439, 576, 422, 551
1557796524297, 419452, 577, 421, 551
1557796524310, 419466, 576, 421, 550
1557796524324, 419479, 577, 421, 550
1557796524336, 419491, 577, 421, 549
1557796524350, 419505, 577, 421, 549
1557796524362, 419518, 577, 421, 549
1557796524376, 419531, 576, 420, 550
1557796524389, 419544, 576, 420, 550
1557796524403, 419557, 575, 420, 551
1557796524415, 419570, 574, 420, 551
1557796524427, 419584, 575, 420, 552
1557796524442, 419596, 575, 419, 551
1557796524455, 419609, 575, 421, 551
1557796524467, 419622, 576, 421, 552
1557796524480, 419636, 576, 420, 550
1557796524493, 419648, 576, 421, 551
1557796524507, 419661, 575, 422, 552
1557796524519, 419675, 576, 421, 551
1557796524532, 419688, 577, 420, 551
1557796524545, 419701, 576, 420, 550
1557796524559, 419714, 576, 421, 551
1557796524572, 419727, 577, 421, 550
1557796524584, 419740, 577, 421, 551
