1557796117595, 12762, 507, 502, 618
1557796117609, 12775, 508, 502, 618
1557796117622, 12788, 508, 502, 618
1557796117634, 12801, 507, 502, 618
1557796117647, 12814, 507, 502, 618
1557796117661, 12827, 508, 502, 618
1557796117674, 12840, 507, 502, 618
1557796117687, 12853, 508, 502, 618
1557796117699, 12866, 507, 502, 618
1557796117713, 12879, 508, 502, 618
1557796117725, 12892, 507, 502, 618
1557796117738, 12905, 507, 502, 618
1557796117751, 12918, 508, 502, 618
1557796117764, 12932, 507, 502, 618
1557796117777, 12944, 507, 502, 619
1557796117791, 12957, 507, 502, 618
1557796117803, 12971, 508, 502, 618
1557796117817, 12984, 507, 502, 618
1557796117830, 12996, 508, 502, 618
1557796117844, 13009, 507, 502, 618
1557796117856, 13023, 507, 502, 618
1557796117869, 13035, 507, 502, 618
1557796117883, 13048, 508, 502, 618
1557796117895, 13062, 507, 502, 618
1557796117909, 13075, 508, 502, 618
1557796117922, 13087, 507, 502, 618
1557796117935, 13101, 508, 502, 618
1557796117947, 13114, 508, 502, 618
1557796117960, 13126, 507, 502, 618
1557796117973, 13139, 508, 502, 618
1557796117988, 13153, 508, 502, 619
1557796117999, 13166, 507, 502, 618
1557796118012, 13178, 507, 502, 618
1557796118026, 13192, 508, 502, 618
1557796118038, 13205, 508, 502, 618
1557796118051, 13218, 508, 502, 618
1557796118064, 13231, 507, 502, 618
1557796118077, 13244, 508, 502, 618
1557796118091, 13257, 507, 502, 617
1557796118104, 13270, 507, 502, 618
1557796118116, 13283, 507, 502, 618
1557796118130, 13296, 507, 502, 618
1557796118144, 13309, 508, 502, 618
1557796118157, 13322, 507, 501, 618
1557796118168, 13335, 508, 502, 618
1557796118181, 13348, 508, 502, 618
1557796118194, 13361, 507, 502, 618
1557796118208, 13374, 507, 502, 618
1557796118221, 13387, 507, 502, 618
1557796118233, 13401, 507, 502, 619
1557796118247, 13413, 507, 502, 618
1557796118260, 13426, 507, 502, 619
1557796118274, 13440, 508, 501, 617
1557796118285, 13453, 508, 502, 619
1557796118299, 13465, 507, 502, 617
1557796118312, 13478, 508, 502, 618
1557796118326, 13492, 507, 502, 619
1557796118338, 13505, 507, 502, 618
1557796118351, 13517, 507, 502, 619
1557796118365, 13531, 507, 502, 618
